STOCK_SYMBOL,OPEN_PRICE,CLOSE_PRICE,PREDICTED_PRICE
AAPL,197.25,197.43,197.11300659179688
AAPL,197.4313,196.84,197.22337341308594
AAPL,196.81,197.0375,197.2747039794922
AAPL,197.13,197.6,197.29637145996094
AAPL,197.5501,197.45,197.3360137939453
AAPL,197.4684,197.77,197.3743438720703
AAPL,197.76,197.445,197.43150329589844
AAPL,197.4217,197.47,197.47427368164062
AAPL,197.48,197.91,197.50584411621094
AAPL,197.9,197.62,197.55844116210938
AAPL,197.6244,197.8304,197.60086059570312
AAPL,197.83,197.64,197.6480255126953
AAPL,197.65,197.84,197.68142700195312
AAPL,197.84,197.79,197.7170867919922
AAPL,197.8,197.824,197.7480010986328
AAPL,197.805,197.775,197.77577209472656
AAPL,197.76,197.6701,197.79580688476562
AAPL,197.72,197.775,197.8016357421875
AAPL,197.79,197.805,197.80471801757812
AAPL,197.826,197.65,197.8076934814453
AAPL,197.659,197.88,197.79937744140625
AAPL,197.8748,197.665,197.8000946044922
AAPL,197.65,198.05,197.7916259765625
AAPL,198.06,198.0547,197.8046112060547
AAPL,198.055,198.195,197.83140563964844
AAPL,198.18,197.9675,197.87547302246094
AAPL,197.97,197.865,197.91192626953125
AAPL,197.89,197.89,197.9333038330078
AAPL,197.88,197.8,197.94464111328125
AAPL,197.79,197.8266,197.94200134277344
AAPL,197.84,197.84,197.93190002441406
AAPL,197.82,197.8,197.91844177246094
AAPL,197.8,197.46,197.90078735351562
AAPL,197.42,197.34,197.85755920410156
AAPL,197.33,197.2055,197.79164123535156
AAPL,197.23,197.67,197.70559692382812
AAPL,197.7,197.64,197.6448211669922
AAPL,197.6659,197.45,197.6033477783203
AAPL,197.45,197.73,197.56451416015625
AAPL,197.75,198.0353,197.5499725341797
AAPL,198.05,197.8876,197.5744171142578
AAPL,197.91,198.3015,197.61309814453125
AAPL,198.32,198.27,197.6878662109375
AAPL,198.27,198.235,197.77952575683594
AAPL,198.23,198.325,197.87356567382812
AAPL,198.318,198.37,197.96890258789062
AAPL,198.37,198.215,198.06149291992188
AAPL,198.225,198.345,198.1346435546875
AAPL,198.33,198.17,198.19866943359375
AAPL,198.16,198.25,198.23956298828125
AAPL,198.25,198.31,198.26754760742188
AAPL,198.295,198.26,198.28897094726562
AAPL,198.245,197.9768,198.3009033203125
AAPL,198.01,197.92,198.28546142578125
AAPL,197.88,197.72,198.24853515625
AAPL,197.725,197.65,198.18551635742188
AAPL,197.65,197.81,198.10430908203125
AAPL,197.81,197.9,198.02783203125
AAPL,197.89,197.815,197.9662628173828
AAPL,197.8015,197.62,197.9131317138672
AAPL,197.62,197.49,197.85568237304688
AAPL,197.48,197.36,197.7902069091797
AAPL,197.3724,197.485,197.71475219726562
AAPL,197.475,197.315,197.64671325683594
AAPL,197.32,197.4,197.57666015625
AAPL,197.4,197.24,197.5162353515625
AAPL,197.23,197.19,197.45545959472656
AAPL,197.195,197.09,197.39532470703125
AAPL,197.09,197.05,197.33297729492188
AAPL,197.03,196.87,197.2708740234375
AAPL,196.8725,196.8727,197.20082092285156
AAPL,196.88,196.81,197.13072204589844
AAPL,196.8072,196.775,197.0613250732422
AAPL,196.775,196.825,196.9950408935547
AAPL,196.86,196.9975,196.9392852783203
AAPL,196.99,196.77,196.90689086914062
AAPL,196.7702,197.01,196.8767852783203
AAPL,197.01,196.88,196.8673858642578
AAPL,196.88,196.71,196.86366271972656
AAPL,196.71,196.77,196.8522491455078
AAPL,196.77,197.0,196.8407745361328
AAPL,196.99,197.05,196.846435546875
AAPL,197.04,197.215,196.86695861816406
AAPL,197.215,197.27,196.90782165527344
AAPL,197.2864,197.16,196.96351623535156
AAPL,197.15,197.4,197.01760864257812
AAPL,197.39,197.29,197.08377075195312
AAPL,197.3,197.44,197.14564514160156
AAPL,197.479,197.63,197.2108917236328
AAPL,197.615,197.4829,197.2871856689453
AAPL,197.4921,197.3,197.35513305664062
AAPL,197.2804,197.1,197.39967346191406
AAPL,197.0997,197.24,197.41111755371094
AAPL,197.23,197.38,197.40919494628906
AAPL,197.375,197.49,197.408203125
AAPL,197.5111,197.8341,197.41566467285156
AAPL,197.85,198.05,197.4524688720703
AAPL,198.05,197.9626,197.5216522216797
AAPL,197.96,197.76,197.60154724121094
AAPL,197.74,197.8,197.6685333251953
AAPL,197.8,197.9696,197.72471618652344
AAPL,197.94,198.118,197.78138732910156
AAPL,198.09,198.2,197.84474182128906
AAPL,198.17,198.055,197.91378784179688
AAPL,198.03,198.17,197.9713897705078
AAPL,198.16,197.9285,198.025146484375
AAPL,197.9252,197.8601,198.05528259277344
AAPL,197.86,197.865,198.06234741210938
AAPL,197.855,197.81,198.0535430908203
AAPL,197.82,197.8,198.03065490722656
AAPL,197.8026,197.9601,197.99905395507812
AAPL,197.99,198.0,197.9750213623047
AAPL,198.0339,197.95,197.9604949951172
AAPL,197.95,198.37,197.94985961914062
AAPL,198.34,198.315,197.97206115722656
AAPL,198.34,198.36,198.01100158691406
AAPL,198.34,198.32,198.06149291992188
AAPL,198.3153,198.53,198.11328125
AAPL,198.5389,198.48,198.177001953125
AAPL,198.48,198.68,198.24061584472656
AAPL,198.67,198.64,198.313720703125
AAPL,198.66,198.4953,198.3850860595703
AAPL,198.49,198.32,198.43992614746094
AAPL,198.34,198.26,198.46719360351562
AAPL,198.255,198.22,198.46958923339844
AAPL,198.21,198.03,198.4521026611328
AAPL,198.05,198.41,198.40896606445312
AAPL,198.41,198.355,198.37832641601562
AAPL,198.34,198.5032,198.35440063476562
AAPL,198.48,198.5833,198.3471221923828
AAPL,198.56,198.53,198.357177734375
AAPL,198.52,198.53,198.37440490722656
AAPL,198.53,198.51,198.39515686035156
AAPL,198.52,198.53,198.415283203125
AAPL,198.54,198.52,198.4348907470703
AAPL,198.515,198.42,198.45201110839844
AAPL,198.4,198.4,198.4591064453125
AAPL,198.4,198.425,198.45748901367188
AAPL,198.425,198.285,198.45181274414062
AAPL,198.29,198.375,198.43389892578125
AAPL,198.3659,198.61,198.41534423828125
AAPL,198.61,198.62,198.4142608642578
AAPL,198.625,198.59,198.42579650878906
AAPL,198.59,198.4,198.44290161132812
AAPL,198.405,198.4398,198.44906616210938
AAPL,198.42,198.24,198.4501953125
AAPL,198.235,198.33,198.43373107910156
AAPL,198.32,198.48,198.41285705566406
AAPL,198.49,198.5,198.40106201171875
AAPL,198.5,198.31,198.3977508544922
AAPL,198.3,198.3801,198.38694763183594
AAPL,198.37,198.305,198.37680053710938
AAPL,198.29,198.4177,198.36253356933594
AAPL,198.4238,198.35,198.3544464111328
AAPL,198.34,198.45,198.3463592529297
AAPL,198.44,198.35,198.3459014892578
AAPL,198.39,198.0305,198.34359741210938
AAPL,198.0385,198.17,198.3176727294922
AAPL,198.16,197.885,198.28744506835938
AAPL,197.86,197.56,198.23643493652344
AAPL,197.5627,197.83,198.15211486816406
AAPL,197.8441,198.085,198.0703582763672
AAPL,198.11,198.17,198.0142059326172
AAPL,198.153,197.95,197.98548889160156
AAPL,197.95,197.9061,197.96192932128906
AAPL,197.88,197.73,197.94041442871094
AAPL,197.7273,197.745,197.90948486328125
AAPL,197.75,197.61,197.87547302246094
AAPL,197.605,197.395,197.83236694335938
AAPL,197.4,197.31,197.77114868164062
AAPL,197.29,197.27,197.69615173339844
AAPL,197.26,197.29,197.6144561767578
AAPL,197.27,197.28,197.53562927246094
AAPL,197.28,197.45,197.46377563476562
AAPL,197.42,197.3234,197.4138946533203
AAPL,197.3255,197.37,197.3735809326172
AAPL,197.365,197.38,197.34605407714844
AAPL,197.375,197.42,197.3299102783203
AAPL,197.42,197.44,197.32559204101562
AAPL,197.44,197.4,197.33106994628906
AAPL,197.38,197.31,197.340087890625
AAPL,197.3,197.24,197.3446502685547
AAPL,197.2699,197.225,197.34104919433594
AAPL,197.2253,197.09,197.3312225341797
AAPL,197.09,197.09,197.3085479736328
AAPL,197.1073,196.87,197.2788848876953
AAPL,196.89,197.11,197.23123168945312
AAPL,197.12,197.13,197.19183349609375
AAPL,197.14,197.2863,197.16229248046875
AAPL,197.28,197.06,197.1526641845703
AAPL,197.05,196.95,197.1412811279297
AAPL,196.94,197.19,197.12184143066406
AAPL,197.18,197.5694,197.11524963378906
AAPL,197.56,197.52,197.14463806152344
AAPL,197.525,197.49,197.1928253173828
AAPL,197.48,197.66,197.24822998046875
AAPL,197.65,197.735,197.31654357910156
AAPL,197.735,197.47,197.39404296875
AAPL,197.46,197.25,197.4535675048828
AAPL,197.25,197.51,197.48114013671875
AAPL,197.5106,197.595,197.5034942626953
AAPL,197.61,197.3789,197.52676391601562
AAPL,197.375,197.45,197.53375244140625
AAPL,197.4534,197.54,197.5342254638672
AAPL,197.55,197.48,197.53659057617188
AAPL,197.47,197.43,197.53578186035156
AAPL,197.42,197.21,197.529296875
AAPL,197.21,197.24,197.50389099121094
AAPL,197.24,197.34,197.46954345703125
AAPL,197.35,197.0752,197.4385986328125
AAPL,197.09,197.18,197.39344787597656
AAPL,197.19,197.47,197.34925842285156
AAPL,197.475,197.32,197.32925415039062
AAPL,197.295,197.2737,197.31646728515625
AAPL,197.29,197.06,197.30616760253906
AAPL,197.07,196.96,197.28321838378906
AAPL,196.92,196.81,197.24627685546875
AAPL,196.8147,196.66,197.1919708251953
AAPL,196.64,196.5,197.11927795410156
AAPL,196.47,196.0627,197.0281524658203
AAPL,196.07,196.18,196.9003448486328
AAPL,196.22,196.33,196.7652130126953
AAPL,196.34,196.42,196.6453857421875
AAPL,196.43,197.0,196.55088806152344
AAPL,197.01,196.92,196.5210418701172
AAPL,196.94,196.88,196.53164672851562
AAPL,196.86,196.8775,196.5660400390625
AAPL,196.88,196.9,196.614013671875
AAPL,196.88,196.87,196.66941833496094
AAPL,193.265,193.42,196.723876953125
AAPL,193.42,192.715,196.53125
AAPL,192.695,193.155,196.13705444335938
AAPL,193.1605,193.21,195.66616821289062
AAPL,193.21,193.49,195.18113708496094
AAPL,193.52,193.34,194.74075317382812
AAPL,193.3,192.91,194.35165405273438
AAPL,192.91,193.59,193.99513244628906
AAPL,193.5802,192.99,193.73318481445312
AAPL,193.0,193.0118,193.51229858398438
AAPL,193.03,193.15,193.33641052246094
AAPL,193.12,192.85,193.2132568359375
AAPL,192.835,192.98,193.1138916015625
AAPL,192.99,193.2306,193.04705810546875
AAPL,193.245,193.14,193.0248260498047
AAPL,193.135,193.02,193.02845764160156
AAPL,193.02,192.96,193.0414581298828
AAPL,192.928,192.75,193.05624389648438
AAPL,192.745,193.18,193.05706787109375
AAPL,193.1812,193.42,193.078857421875
AAPL,193.45,193.56,193.1304168701172
AAPL,193.53,193.225,193.20864868164062
AAPL,193.17,193.04,193.27633666992188
AAPL,193.06,192.98,193.31956481933594
AAPL,192.9792,192.9196,193.33932495117188
AAPL,192.9199,193.03,193.337890625
AAPL,193.01,192.855,193.3301239013672
AAPL,192.854,192.9996,193.30654907226562
AAPL,192.9901,192.8,193.28424072265625
AAPL,192.77,192.4995,193.25050354003906
AAPL,192.45,192.0144,193.1905517578125
AAPL,192.0278,191.8701,193.0835418701172
AAPL,191.885,191.965,192.9423828125
AAPL,191.98,191.58,192.79473876953125
AAPL,191.585,191.81,192.6265106201172
AAPL,191.82,191.695,192.47219848632812
AAPL,191.695,191.56,192.3302459716797
AAPL,191.56,191.6799,192.19729614257812
AAPL,191.68,191.58,192.088134765625
AAPL,191.6078,191.79,191.9958038330078
AAPL,191.785,192.36,191.9359588623047
AAPL,192.34,192.265,191.9417724609375
AAPL,192.28,192.385,191.9849853515625
AAPL,192.385,192.505,192.0589141845703
AAPL,192.51,192.4106,192.15679931640625
AAPL,192.41,192.31,192.25755310058594
AAPL,192.325,191.895,192.3463134765625
AAPL,191.8704,191.91,192.39208984375
AAPL,191.8913,191.79,192.40689086914062
AAPL,191.78,192.0201,192.39158630371094
AAPL,192.04,192.055,192.3731689453125
AAPL,192.055,192.3599,192.3565216064453
AAPL,192.355,192.23,192.36341857910156
AAPL,192.23,192.26,192.37677001953125
AAPL,192.25,192.335,192.39561462402344
AAPL,192.32,192.45,192.4220733642578
AAPL,192.47,192.35,192.45974731445312
AAPL,192.35,192.11,192.4953155517578
AAPL,192.11,192.12,192.51028442382812
AAPL,192.12,192.12,192.510986328125
AAPL,192.11,191.94,192.50196838378906
AAPL,191.925,191.78,192.47451782226562
AAPL,191.8065,191.6601,192.4254608154297
AAPL,191.6905,191.775,192.3569793701172
AAPL,191.76,191.7396,192.2881622314453
AAPL,191.74,191.92,192.2215118408203
AAPL,191.92,192.18,192.17347717285156
AAPL,192.15,192.05,192.1593475341797
AAPL,192.05,192.2007,192.16009521484375
AAPL,192.185,192.2571,192.1812286376953
AAPL,192.2598,192.44,192.21853637695312
AAPL,192.43,192.1824,192.27682495117188
AAPL,192.18,192.07,192.3272705078125
AAPL,192.05,192.16,192.36111450195312
AAPL,192.16,191.9154,192.38766479492188
AAPL,191.93,191.885,192.39047241210938
AAPL,191.87,191.59,192.37501525878906
AAPL,191.58,191.48,192.32794189453125
AAPL,191.51,191.56,192.2552947998047
AAPL,191.55,191.4948,192.17611694335938
AAPL,191.48,191.51,192.0936279296875
AAPL,191.51,191.485,192.01573181152344
AAPL,191.49,191.54,191.94471740722656
AAPL,191.53,191.61,191.88714599609375
AAPL,191.63,191.5932,191.84751892089844
AAPL,191.58,191.52,191.8215789794922
AAPL,191.52,191.5,191.80169677734375
AAPL,191.495,191.4067,191.78590393066406
AAPL,191.4069,191.4152,191.76754760742188
AAPL,191.41,191.495,191.74942016601562
AAPL,191.5,191.83,191.73826599121094
AAPL,191.82,191.565,191.75588989257812
AAPL,191.55,191.52,191.7733612060547
AAPL,191.52,191.275,191.78651428222656
AAPL,191.285,191.36,191.77891540527344
AAPL,191.36,191.5,191.76385498046875
AAPL,191.48,191.64,191.75454711914062
AAPL,191.62,191.4,191.759521484375
AAPL,191.43,191.815,191.75723266601562
AAPL,191.8,191.79,191.7789764404297
AAPL,191.785,191.685,191.81370544433594
AAPL,191.69,191.805,191.8474884033203
AAPL,191.82,191.74,191.88661193847656
AAPL,191.72,191.51,191.9220733642578
AAPL,191.52,191.25,191.93666076660156
AAPL,191.215,191.18,191.9181671142578
AAPL,191.2,191.2,191.8738555908203
AAPL,191.22,191.16,191.81668090820312
AAPL,191.18,191.48,191.7520751953125
AAPL,191.505,191.48,191.7091522216797
AAPL,191.47,191.2735,191.68380737304688
AAPL,191.25,191.08,191.6578369140625
AAPL,191.081,190.85,191.619873046875
AAPL,190.8314,191.12,191.56060791015625
AAPL,191.12,191.04,191.5098114013672
AAPL,191.05,191.07,191.4627227783203
AAPL,191.08,190.92,191.42355346679688
AAPL,190.9499,190.95,191.3821258544922
AAPL,190.945,190.66,191.34420776367188
AAPL,190.67,190.735,191.29136657714844
AAPL,190.72,190.545,191.23736572265625
AAPL,190.55,190.28,191.17335510253906
AAPL,190.2942,190.28,191.0889129638672
AAPL,190.28,190.305,190.99673461914062
AAPL,190.3,190.245,190.90756225585938
AAPL,190.23,190.22,190.82266235351562
AAPL,190.22,190.12,190.7449188232422
AAPL,190.12,190.25,190.6707000732422
AAPL,190.26,190.27,190.613037109375
AAPL,190.27,190.17,190.572021484375
AAPL,190.17,190.38,190.53831481933594
AAPL,190.38,190.37,190.52642822265625
AAPL,190.36,190.51,190.5294647216797
AAPL,190.515,190.46,190.5520782470703
AAPL,190.44,190.26,190.58297729492188
AAPL,190.25,190.175,190.60360717773438
AAPL,190.18,190.03,190.6101531982422
AAPL,190.03,190.03,190.59689331054688
AAPL,190.02,189.84,190.5713653564453
AAPL,189.835,190.175,190.52635192871094
AAPL,190.175,190.24,190.49452209472656
AAPL,190.25,190.22,190.47833251953125
AAPL,190.22,190.185,190.4724884033203
AAPL,190.185,190.28,190.4716339111328
AAPL,190.28,190.19,190.48081970214844
AAPL,190.2,190.16,190.4899444580078
AAPL,190.16,190.195,190.49632263183594
AAPL,190.19,190.17,190.50283813476562
AAPL,190.173,190.28,190.50732421875
AAPL,190.28,190.25,190.51768493652344
AAPL,190.24,190.41,190.52923583984375
AAPL,190.41,190.59,190.5518341064453
AAPL,190.595,190.66,190.5926513671875
AAPL,190.64,190.81,190.6477508544922
AAPL,190.7901,190.75,190.7189483642578
AAPL,190.77,190.7,190.79185485839844
AAPL,190.69,190.8794,190.85739135742188
AAPL,190.8865,190.8,190.92572021484375
AAPL,190.7901,190.84,190.9856414794922
AAPL,190.845,190.9,191.03846740722656
AAPL,190.89,190.9788,191.0869140625
AAPL,190.965,190.9275,191.13441467285156
AAPL,190.91,191.01,191.1743927001953
AAPL,191.02,191.075,191.2121124267578
AAPL,191.075,191.15,191.2501220703125
AAPL,191.15,190.9899,191.290771484375
AAPL,190.95,190.8303,191.3191680908203
AAPL,190.83,191.105,191.32626342773438
AAPL,191.11,190.88,191.33741760253906
AAPL,190.864,191.04,191.33480834960938
AAPL,191.032,191.21,191.3341827392578
AAPL,191.2,191.05,191.3465118408203
AAPL,191.07,191.0,191.35560607910156
AAPL,191.01,191.12,191.3583526611328
AAPL,191.13,191.29,191.36483764648438
AAPL,191.29,191.24,191.38507080078125
AAPL,191.24,191.165,191.40960693359375
AAPL,191.15,191.09,191.43008422851562
AAPL,191.075,191.055,191.441162109375
AAPL,191.055,191.13,191.4426727294922
AAPL,191.12,191.34,191.44276428222656
AAPL,191.33,191.55,191.4563751220703
AAPL,191.56,191.68,191.49261474609375
AAPL,191.69,191.57,191.55055236816406
AAPL,191.56,191.5673,191.61138916015625
AAPL,191.56,191.4788,191.66970825195312
AAPL,191.5,191.555,191.71604919433594
AAPL,191.5404,191.52,191.75634765625
AAPL,191.53,191.53,191.7872314453125
AAPL,191.53,191.571,191.81028747558594
AAPL,191.58,191.4704,191.8292694091797
AAPL,191.5,191.43,191.83714294433594
AAPL,191.44,191.44,191.8341827392578
AAPL,191.425,191.41,191.8247528076172
AAPL,191.395,191.23,191.80950927734375
AAPL,191.24,191.27,191.7788848876953
AAPL,191.275,191.1007,191.74282836914062
AAPL,191.095,191.025,191.69381713867188
AAPL,191.025,190.9011,191.6343231201172
AAPL,190.89,190.97,191.5633087158203
AAPL,190.9899,190.93,191.49424743652344
AAPL,190.93,190.8201,191.4285888671875
AAPL,190.845,190.945,191.36219787597656
AAPL,190.95,190.94,191.30860900878906
AAPL,190.9301,190.94,191.26707458496094
AAPL,190.94,190.88,191.23654174804688
AAPL,190.87,190.8,191.2115020751953
AAPL,190.7926,190.73,191.1864013671875
AAPL,190.735,190.705,191.1582794189453
AAPL,190.705,190.765,191.1283721923828
AAPL,190.765,190.875,191.1036376953125
AAPL,190.8824,190.72,191.0917205810547
AAPL,190.7008,190.44,191.07867431640625
AAPL,190.46,190.32,191.0465850830078
AAPL,190.325,190.17,190.99575805664062
AAPL,190.17,190.37,190.9256134033203
AAPL,190.36,190.39,190.86123657226562
AAPL,190.38,190.465,190.8066864013672
AAPL,190.475,190.43,190.767822265625
AAPL,190.43,190.4,190.7399139404297
AAPL,190.38,190.37,190.71932983398438
AAPL,190.3897,190.31,190.70310974121094
AAPL,190.31,190.35,190.68690490722656
AAPL,190.35,190.38,190.6746368408203
AAPL,190.38,190.26,190.66802978515625
AAPL,190.265,190.2,190.657470703125
AAPL,190.23,190.37,190.64096069335938
AAPL,190.36,190.28,190.6333465576172
AAPL,190.27,190.3,190.62615966796875
AAPL,190.291,190.46,190.62115478515625
AAPL,190.46,190.7,190.62905883789062
AAPL,190.7025,190.7,190.66171264648438
AAPL,190.69,190.745,190.70872497558594
AAPL,190.75,190.87,190.76531982421875
AAPL,190.87,190.625,190.8330535888672
AAPL,190.61,190.515,190.8866424560547
AAPL,190.515,190.53,190.91940307617188
AAPL,190.53,190.78,190.9369354248047
AAPL,190.7884,190.54,190.96017456054688
AAPL,190.54,190.614,190.96913146972656
AAPL,190.59,190.75,190.97291564941406
AAPL,190.76,190.87,190.9823455810547
AAPL,190.87,190.845,191.00314331054688
AAPL,190.845,190.745,191.0283966064453
AAPL,190.745,190.7,191.0479278564453
AAPL,190.715,190.71,191.0591278076172
AAPL,190.73,190.99,191.06454467773438
AAPL,191.0,190.76,191.08494567871094
AAPL,190.74,190.6803,191.0980987548828
AAPL,190.68,190.67,191.09991455078125
AAPL,190.67,190.74,191.09324645996094
AAPL,190.74,190.71,191.0860595703125
AAPL,190.68,190.56,191.0769805908203
AAPL,190.55,190.38,191.05686950683594
AAPL,190.38,190.59,191.01829528808594
AAPL,190.58,190.65,190.98446655273438
AAPL,190.645,190.49,190.9602813720703
AAPL,190.48,190.4801,190.93325805664062
AAPL,190.49,190.38,190.905517578125
AAPL,190.39,190.33,190.87234497070312
AAPL,190.33,190.56,190.83438110351562
AAPL,190.55,190.522,190.8116912841797
AAPL,190.51,190.6127,190.79823303222656
AAPL,190.63,190.519,190.79823303222656
AAPL,190.55,190.51,190.8008270263672
AAPL,190.5099,190.53,190.8043975830078
AAPL,190.55,190.38,190.80979919433594
AAPL,190.38,190.52,190.80572509765625
AAPL,190.53,190.53,190.80523681640625
AAPL,190.53,190.51,190.80792236328125
AAPL,190.51,190.42,190.81121826171875
AAPL,190.415,190.39,190.80853271484375
AAPL,190.395,190.405,190.79998779296875
AAPL,190.42,190.4476,190.7891387939453
AAPL,190.44,190.34,190.7804412841797
AAPL,190.34,190.375,190.7664337158203
AAPL,190.36,190.48,190.75228881835938
AAPL,190.49,190.2874,190.74623107910156
AAPL,190.28,190.3799,190.73284912109375
AAPL,190.37,190.39,190.7218017578125
AAPL,190.39,190.2901,190.71383666992188
AAPL,190.31,190.4997,190.70162963867188
AAPL,190.48,190.5874,190.70187377929688
AAPL,190.57,190.5112,190.7165069580078
AAPL,190.5,190.55,190.7345733642578
AAPL,190.54,190.6602,190.7563934326172
AAPL,190.69,190.67,190.78677368164062
AAPL,190.65,190.72,190.82150268554688
AAPL,190.72,190.89,190.8601837158203
AAPL,190.88,190.78,190.91053771972656
AAPL,190.77,190.75,190.9576416015625
AAPL,190.76,190.745,190.99722290039062
AAPL,190.73,190.775,191.02859497070312
AAPL,190.77,190.71,191.05429077148438
AAPL,190.706,190.71,191.06988525390625
AAPL,190.7,190.6176,191.0775604248047
AAPL,190.63,190.66,191.07296752929688
AAPL,190.67,190.7069,191.06336975097656
AAPL,190.715,190.76,191.05422973632812
AAPL,190.75,190.82,191.04966735839844
AAPL,190.815,190.94,191.05262756347656
AAPL,190.95,191.05,191.0686492919922
AAPL,191.05,190.89,191.0998992919922
AAPL,190.89,191.03,191.1281280517578
AAPL,191.03,190.97,191.16197204589844
AAPL,190.98,191.065,191.19305419921875
AAPL,191.05,190.955,191.22657775878906
AAPL,190.96,190.89,191.25181579589844
AAPL,190.89,190.93,191.26515197753906
AAPL,190.93,190.905,191.27230834960938
AAPL,190.9,190.77,191.2730255126953
AAPL,190.765,190.69,191.26002502441406
AAPL,190.695,190.7199,191.23318481445312
AAPL,190.72,190.55,191.20091247558594
AAPL,190.55,190.6,191.15553283691406
AAPL,190.61,190.55,191.10792541503906
AAPL,190.56,190.47,191.05865478515625
AAPL,190.46,190.3804,191.0062255859375
AAPL,190.39,190.565,190.94915771484375
AAPL,190.565,190.64,190.9056396484375
AAPL,190.63,190.56,190.87945556640625
AAPL,190.56,190.6,190.8612823486328
AAPL,190.59,190.4,190.85252380371094
AAPL,190.41,190.425,190.83697509765625
AAPL,190.425,190.29,190.81968688964844
AAPL,190.2724,190.2573,190.7931671142578
AAPL,190.25,190.316,190.76010131835938
AAPL,190.3151,190.28,190.7290496826172
AAPL,190.3,190.34,190.69906616210938
AAPL,190.34,190.27,190.67608642578125
AAPL,190.27,190.51,190.65472412109375
AAPL,190.52,190.62,190.6524658203125
AAPL,190.63,190.6289,190.67086791992188
AAPL,190.625,190.74,190.70254516601562
AAPL,190.76,190.7368,190.74867248535156
AAPL,190.75,190.79,190.8011016845703
AAPL,190.78,190.7799,190.85781860351562
AAPL,190.7774,190.6998,190.91278076171875
AAPL,190.68,190.6292,190.9572296142578
AAPL,190.61,190.58,190.98663330078125
AAPL,190.575,190.685,191.00048828125
AAPL,190.6893,190.6935,191.01016235351562
AAPL,190.71,190.85,191.01693725585938
AAPL,190.84,190.859,191.0320587158203
AAPL,190.86,190.815,191.0523681640625
AAPL,190.81,190.8,191.07167053222656
AAPL,190.7984,190.66,191.08787536621094
AAPL,190.661,190.71,191.09120178222656
AAPL,190.71,190.8313,191.08897399902344
AAPL,190.84,190.935,191.09149169921875
AAPL,190.94,191.05,191.10415649414062
AAPL,191.055,191.1487,191.13063049316406
AAPL,191.1483,191.3128,191.17137145996094
AAPL,191.31,191.2271,191.23013305664062
AAPL,191.23,191.292,191.29095458984375
AAPL,191.2853,191.2,191.3533477783203
AAPL,191.2,191.2,191.40603637695312
AAPL,191.19,191.145,191.44842529296875
AAPL,191.15,191.03,191.47708129882812
AAPL,191.0101,191.105,191.4864959716797
AAPL,191.09,191.0676,191.4874267578125
AAPL,191.06,191.22,191.47994995117188
AAPL,191.23,191.29,191.47784423828125
AAPL,191.28,191.34,191.48428344726562
AAPL,191.34,191.37,191.49942016601562
AAPL,191.355,191.565,191.52137756347656
AAPL,191.5699,191.6902,191.55982971191406
AAPL,191.7004,191.72,191.6152801513672
AAPL,191.73,191.76,191.68028259277344
AAPL,191.7812,191.71,191.74989318847656
AAPL,191.7014,191.8251,191.814208984375
AAPL,191.8242,191.695,191.87835693359375
AAPL,191.72,191.8392,191.92880249023438
AAPL,191.845,191.97,191.9764404296875
AAPL,191.97,191.895,192.02783203125
AAPL,191.91,191.89,192.07290649414062
AAPL,191.9046,191.845,192.1101531982422
AAPL,191.83,191.77,192.1363067626953
AAPL,191.78,191.925,192.1479034423828
AAPL,191.93,191.985,192.1595458984375
AAPL,191.94,192.205,192.17442321777344
AAPL,192.22,192.37,192.20567321777344
AAPL,192.36,192.18,192.25711059570312
AAPL,192.17,192.2784,192.3052520751953
AAPL,192.28,192.6378,192.35455322265625
AAPL,192.65,192.87,192.426025390625
AAPL,192.875,192.95,192.52346801757812
AAPL,192.955,193.22,192.63705444335938
AAPL,193.205,193.4,192.7722930908203
AAPL,193.41,193.09,192.92506408691406
AAPL,196.12,196.515,193.05715942382812
AAPL,196.515,196.88,193.40541076660156
AAPL,196.89,196.85,193.90101623535156
AAPL,196.8112,197.165,194.45925903320312
AAPL,197.1525,196.855,195.04244995117188
AAPL,196.855,196.41,195.5789031982422
AAPL,196.43,196.45,196.01390075683594
AAPL,196.44,196.81,196.35202026367188
AAPL,196.84,196.61,196.6258087158203
AAPL,196.64,196.72,196.8220672607422
AAPL,196.68,196.785,196.9593963623047
AAPL,196.8,196.95,197.05120849609375
AAPL,196.92,197.2,197.1167449951172
AAPL,197.2044,197.45,197.1768798828125
AAPL,197.45,197.25,197.2459716796875
AAPL,197.28,197.445,197.3013458251953
AAPL,197.45,197.645,197.3565216064453
AAPL,197.658,197.7995,197.42098999023438
AAPL,197.76,197.68,197.497314453125
AAPL,197.69,197.56,197.56710815429688
AAPL,197.55,197.48,197.61846923828125
AAPL,197.46,197.32,197.64743041992188
AAPL,197.32,197.211,197.6474609375
AAPL,197.22,197.4,197.6197967529297
AAPL,197.39,197.45,197.5883331298828
AAPL,197.46,197.3,197.5597686767578
AAPL,197.3,197.4795,197.52438354492188
AAPL,197.485,197.42,197.49925231933594
AAPL,197.422,197.452,197.4784698486328
AAPL,197.46,197.82,197.4641876220703
AAPL,197.83,197.7603,197.48104858398438
AAPL,197.73,197.98,197.51345825195312
AAPL,197.97,197.9575,197.5694580078125
AAPL,198.0,198.275,197.6357421875
AAPL,198.28,198.475,197.72653198242188
AAPL,198.48,198.33,197.84152221679688
AAPL,198.33,198.69,197.95433044433594
AAPL,198.71,198.65,198.08297729492188
